,valence,text,,,,,
11156,,"Udmærket , der er tale om et svampedræbende og mugbekæmpende middel .",,,,,
11157,,"Der er kun et enkelt engelsk laboratorium , som har påvist den teratogene virkning , men det er måske , fordi det er det eneste laboratorium , der har foretaget nogle analyser .",,,,,
11158,,"Eftersom det drejer sig om en så alvorlig helbredstrussel , gør forsigtighedsprincippet det efter min opfattelse nødvendigt straks at tage dette produkt ud af handlen , sådan som f.eks.",,,,,
11159,,New Zealand har gjort .,,,,,
11160,,"Herefter vil jeg gerne stille følgende spørgsmål : Når det er menneskers sundhed , der står på spil , eller når der er risiko for alvorlige konsekvenser for menneskers sundhed , er det så nødvendigt at foretage en costbenefitanalyse ?",,,,,
11161,,"Omkostningerne ved et blindt barn er efter min mening alt for store , og der er ingen fordele , som kan kompensere for disse omkostninger .",,,,,
11162,,"Jeg kunne derfor godt tænke mig at vide , om forsigtighedsprincippet , sådan som De forstår det , fru kommissær , i dette tilfælde indebærer , at når alt kommer til alt , bliver produktet under alle omstændigheder taget ud af handlen , indtil andre laboratorier beviser det modsatte .",,,,,
11163,,"Hr. formand , jeg er den første til at ønske , at vi kan anvende forsigtighedsprincippet på en sådan måde , at det opleves som radikalt i forbindelse med beskyttelsen af menneskers sundhed og miljøet .",,,,,
11164,,"Det er klart , at jeg ikke kan tage stilling til den specielle sag og det specielle produkt , som nævnes her , men jeg vil gå direkte tilbage og se , hvad jeg kan finde af oplysninger om netop denne sag .",,,,,
11165,,"Sandheden er jo , at utroligt mange medlemsstater , sikkert også andre nationer , har truffet foranstaltninger for at beskytte befolkningens sundhed på en sådan måde , at man har anvendt forsigtighedsprincippet , selvom man ikke altid har kaldt det sådan .",,,,,
11166,,"Det forholder sig naturligvis sådan , at det ikke i første omgang er et spørgsmål om omkostninger , det kan nemlig være forbundet med enorme omkostninger for samfundet , hvis man undgår at træffe bestemte foranstaltninger .",,,,,
11167,,"Det skal heller ikke være sådan , at man sidder og regner på , hvad et menneskeliv koster i forhold til det at træffe foranstaltninger .",,,,,
11168,,"Jeg mener dog , at det er helt selvfølgeligt , at når det efterhånden er blevet tid til at beslutte sig for en foranstaltning , er det ofte sådan , at man har mange forskellige alternativer .",,,,,
11169,,"I så fald skal man se på , hvad der giver det bedste resultat .",,,,,
11170,,"Jeg kan ikke lade være med at fortælle om en situation , hvor udtrykket "" omkostningseffektiv "" blev brugt af personer , som overhovedet ikke forventedes at ville bruge dette ord , nemlig ved et besøg i Afrika .",,,,,
11171,,"På et hospice for aids-patienter mødte jeg to irske , katolske nonner , som plejede døende aids-patienter .",,,,,
11172,,"De var de første til at sige , at de hver dag måtte tænke på at gøre det , som var mest omkostningseffektivt , for at det kunne slå til for deres stakkels patienter , de skulle være meget nøjeregnende med , hvordan de anvendte ressourcerne .",,,,,
11173,,"Jeg mener , at vi kan lære noget af dette .",,,,,
11174,,"Vi skal altid sørge for at anvende vores ressourcer på den mest effektive måde og således , at de kan være til hjælp på den bredest mulige måde .",,,,,
11175,,"Det er altså ikke rigtigt , at man først skal begynde med en slags costbenefitanalyse , hvilket også forklares i denne meddelelse .",,,,,
11176,,"Man skal se på , hvilken viden videnskaben byder på , og man skal anvende dette som et vigtigt politisk instrument for at beskytte miljøet og menneskers sundhed .",,,,,
11177,,"Hr. formand , det er en sjælden gunst at få en ekstra mulighed for at spørge !",,,,,
11178,,"Fru kommissær , jeg vil gerne vende tilbage til mit første spørgsmål , som måske lød spøgefuldt , da jeg spurgte efter de andre kommissærer .",,,,,
11179,,"De besvarede det også , som jeg vidste , De ville besvare det .",,,,,
11180,,"Jeg vil gerne sætte det i forbindelse med noget , som hr .",,,,,
11181,,"Goodwill har efterspurgt , nemlig med vores forhold til forsigtighedsprincippet og verden uden for Den Europæiske Union .",,,,,
11182,,Jeg spørger jo ikke om det uden grund .,,,,,
11183,,"De har med rette sagt , at forsigtighedsprincippet netop er nødvendigt , når videnskaben endnu ikke kan bevise noget .",,,,,
11184,,"Hvordan sikrer vi , at vi ikke til enhver tid gør os selv angribelige , f.eks. i forholdet til vores partnere i USA - og biosikkerhedsprotokollen ikke er nok i den forbindelse ?",,,,,
11185,,"Hvordan sikrer vi , at de mandlige industripolitikere og udenrigshandelspolitikere ikke som tidligere hele tiden skubber Deres kvindelige forgængere til side ?",,,,,
11186,,"Det er netop det , det handler om , ellers behøver vi ikke tale om forsigtighedsprincippet her , fru kommissær !",,,,,
11187,,"Hr. formand , jeg mener , at det i forbindelse med denne meddelelse er meget vigtigt at vise ved hjælp af de retningslinjer , som findes ved anvendelsen af forsigtighedsprincippet , at det er en måde , hvorpå vi kan tilbagevise påstandene om , at vi altid anvender det af protektionistiske grunde .",,,,,
11188,,"Jeg er sikker på , at vi kommer til at opleve flere konflikter med f.eks.",,,,,
11189,,USA .,,,,,
11190,,Vi må ikke være naive og tro noget andet .,,,,,
11191,,"Lige siden vi skrev under på protokollen i Montreal , har vi imidlertid haft en international anerkendelse og en fælles definition i en protokol , som handler om miljø , sundhed og handel .",,,,,
11192,,Det er derfor et godt eksempel .,,,,,
11193,,"Vi skal ikke tro noget andet , end at det kan skabe konflikter selv i fremtiden , men nu kan vi vise , at vi ikke anvender forsigtighedsprincippet tilfældigt .",,,,,
11194,,"Vi har nu et antal retningslinjer for dette , og vi oplever en udbredt støtte fra vores respektive befolkninger til at anvende forsigtighedsprincippet , hvilket fremgår tydeligt af denne meddelelse .",,,,,
11195,,"Tak , fru kommissær .",,,,,
11196,,"Opmærksomheden på princippet om politisk forsigtighed har ført til , at vi har drøftet dette emne i næsten to timer , og det må nu , om jeg så må sige , betragtes som mere end et "" almindeligt anliggende "" .",,,,,
11197,,"Som vi har kunnet se af indlæggene , spørgsmålene og svarene , er det et emne , der tillægges en betydelig vigtighed .",,,,,
11198,,Forhandlingen er afsluttet .,,,,,
11199,,Regeringskonferencen Næste punkt på dagsordenen er betænkning ( A5-0018 / 2000 ) af Dimitrakopoulos og Leinen for Udvalget om Forfatningsspørgsmål om indkaldelse af regeringskonferencen ( 14094 / 1999 - C5-0341 / 1999 - 1999 / 0825 ( CNS ) ) .,,,,,
11200,,"Hr. formand , jeg vil indlede med at takke det portugisiske formandskab og Kommissionen for den meget udbytterige kontakt , vi har haft i dette tidsrum .",,,,,
11201,,"Og så vil jeg gerne endnu en gang takke min medordfører , hr .",,,,,
11202,,"Leinen , for det gode og omfattende samarbejde , vi har haft .",,,,,
11203,,"Hr. formand , mine damer og herrer , den regeringskonference , der skal til at begynde , er betydningsfuld i både generel og specifik forstand på grund af den kommende udvidelse .",,,,,
11204,,"De forhandlinger , der skal finde sted , vil munde ud i den struktur og metode , som kommer til at danne grundlag for Europas funktion i det 21. århundrede .",,,,,
11205,,"Hvis fremtidens Europæiske Union skal kunne fungere mere effektivt og demokratisk og med fuld åbenhed , er der ingen tvivl om , at det vil kræve en omfattende og tilbundsgående reform af institutionerne og disses arbejdsmetoder .",,,,,
11206,,"Den første og væsentligste forudsætning for , at en sådan reform kan gennemføres med et heldigt resultat , er en dagsorden , ud fra hvilken regeringskonferencens arbejde kan påbegyndes .",,,,,
11207,,"De beslutninger , der blev truffet på topmødet i Helsinki , fortæller os , at den dagsorden , som blev vedtaget der , ikke er tilfredsstillende og ikke sikrer de vigtige ændringer , der må gennemføres , hvis man vil skabe et mere handledygtigt , mere effektivt , mere demokratisk og mere gennemsigtigt Europa .",,,,,
11208,,"Dagsordenen er nemlig begrænset , så den udelukkende behandler de tre spørgsmål , der løsrevet fra sammenhængen kun vedrører to af EU-institutionernes struktur og funktion .",,,,,
11209,,"Jeg skal undlade at nævne disse punkter , da alle ved , hvad jeg taler om .",,,,,
11210,,"Ovennævnte påstand bygger jeg på dels det krav , som de europæiske borgere konstant giver udtryk for , ofte med stort eftertryk , dels de enorme perspektiver , der ligger i det store forehavende , som Den Europæiske Union nu har sat i værk , nemlig udvidelsen .",,,,,
11211,,"Set i lyset heraf kan den nye regeringskonference ikke undlade at medtage de emner på dagsordenen , som skal behandles , hvis alle Den Europæiske Unions institutioner , og ikke kun nogle enkelte , skal fungere regelmæssigt .",,,,,
11212,,"På samme måde er den også nødt til at medtage emner , som er meget synlige for den europæiske borger , fordi de vedrører dennes dagligdag .",,,,,
11213,,"Mine damer og herrer , indtil nu har Europa-Parlamentet under sine mange forhandlinger og i sine betænkninger forholdt sig åbent over for den regeringskonference , der er indkaldt til .",,,,,
11214,,"Jeg vil imidlertid opfordre til , at konferencen også behandler emner , der kan forbedre og færdiggøre reformen af , som sagt , alle de institutionelle organer , samt spørgsmål , der er af direkte relevans og interesse for de europæiske borgere .",,,,,
11215,,"Spørgsmål som sundhed , energi , kultur , transport og turisme .",,,,,
11216,,"Dels er spørgsmålet , om det vil lykkes at få udvidet dagsordenen , stadig åbent .",,,,,
11217,,"Og her vil jeg gerne fremhæve det portugisiske formandskabs politiske adfærd , idet det gentagne gange har lovet Europa-Parlamentet , at det vil gøre den nødvendige indsats i denne henseende .",,,,,
11218,,"Dels bør spørgsmålet om flere emner eller ej under ingen omstændigheder komme til at betyde , at de enkelte medlemslande tillægger regeringskonferencen mindre betydning .",,,,,
11219,,"Den institutionelle ramme , som danner grundlag for Europas fremtidige aktiviteter , er et grundlæggende princip for den europæiske integration og således af højeste national betydning for alle Unionens medlemslande .",,,,,
11220,,"Ud fra disse betragtninger anmoder jeg Parlamentet om at vedtage den udtalelse , som hr .",,,,,
11221,,"Leinen og jeg har fremlagt for Dem , således at regeringskonferencens arbejde kan indledes den 14. februar , og vores to repræsentanter ved konferencen , hr .",,,,,
11222,,Brok og hr .,,,,,
11223,,"Tsatsos , med Europa-Parlamentets samstemmende udtalelse kan fortsætte med den vigtige opgave , der ligger foran dem .",,,,,
11224,,"Det samme gælder også for Europa-Kommissionen , og jeg vil endnu en gang takke kommissær Barnier for den kontakt , vi har haft med ham i Europa-Parlamentet , og for de yderst konstruktive forslag , han har fremlagt .",,,,,
11225,,"Hr. formand , hr. formand for Rådet , hr. kommissær , jeg er enig med min medordfører , Dimitrakopoulos , i , at den dagsorden , der blev vedtaget i Helsinki , ikke er tilstrækkelig til at klare udfordringerne i forbindelse med en udvidelse med 13 nye stater .",,,,,
11226,,Efter vores opfattelse ville en minireform være en forpasset chance .,,,,,
11227,,Minireformen ville også bringe Den Europæiske Unions stabilitet i fare .,,,,,
11228,,En sådan trussel for Den Europæiske Union i form af en for kraftig udvidelse og manglende fordybelse kan og må Europa-Parlamentet ikke acceptere .,,,,,
11229,,"Vi vil på dette sted gerne endnu en gang minde regeringerne om , at Parlamentet skal give sit samtykke , før et nyt medlem optages i Unionen .",,,,,
11230,,Denne beslutning om udvidelsen vil Parlamentet helt sikkert også træffe i lyset af resultaterne på denne regeringskonference .,,,,,
11231,,Vi udpegede den 18. november 1999 hjørnestenene i vores dagsorden for denne regeringskonference 2000 .,,,,,
11232,,"Jeg vil kun nævne et par punkter endnu en gang : Bestemmelser vedrørende et øget samarbejde med disse 20 og 25 medlemslande , integrationen af sikkerheds- og forsvarspolitikken i fællesskabsregi , optagelsen af charteret for borgerlige rettigheder i den nye traktat , en konstitutionalisering af Unionen gennem en opdeling af traktaterne i en fundamental del og en anden del , reformen af artikel 48 , således at Parlamentet rent faktisk inddrages i sådanne forhandlinger og deltager ligeberettiget ved kommende traktatændringer , og - hvilket jeg også gerne vil nævne - en statut for europæiske partier , så det næste valg til Europa-Parlamentet virkelig finder sted med europæiske emner og ikke bliver en national , indenrigspolitik diskussion .",,,,,
11233,,"Endelig styrkelsen af institutionerne og instrumenterne for den fælles økonomi- , social- og beskæftigelsespolitik , så der skabes balance i forhold til den europæiske monetære integration og den fælles mønt , som vi jo allerede har vedtaget .",,,,,
11234,,Vi ønsker ud over en udvidet dagsorden også en bedre metode til udarbejdelse af denne nye europatraktat .,,,,,
11235,,Af hensyn til borgerne skal der garanteres bedre gennemskuelighed i den politiske proces under regeringskonferencen .,,,,,
11236,,Derfor kræver vi omfattende deltagelse fra Parlamentets side på alle niveauer .,,,,,
11237,,"Unionen har dobbelt legitimation , en staternes Union , men også en befolkningernes Union .",,,,,
11238,,"Det er på tide , at dette også kommer til udtryk i den metode , der anvendes ved udarbejdelsen af en ny traktat .",,,,,
11239,,"Europa-Parlamentets repræsentanter skal så også virkelig inddrages i forberedelsesgruppen , på ministerplan og på møderne i Det Europæiske Råd , såvidt Rådet beskæftiger sig med regeringskonferencen .",,,,,
